Inguinal hernia	HP:0000023
Blocked retinal artery	None
Abnormal extraocular muscle physiology	None
Christmas tree cataract	None
Megalopapilla	None
Bloody epiphora	None
Red tears	None
Hemolacria	None
Bloody tears	None
Orbital schwannoma	None
Aplasia/Hypoplasia affecting the uvea	None
Absent/underdeveloped uvea	None
Ultra-low vision with retained light projection	None
Sunflower cataract	None
Posterior cortical cataract	None
Opsoclonus	None
Multifocal sub-RPE deposits	None
Abnormal corneal limbus morphology	None
Abnormality of the corneal limbus	None
Abnormal anterior chamber morphology	None
Anterior chamber anomalies	None
Abnormality of the anterior chamber	None
Ocular anterior chamber abnormality	None
Slowed horizontal saccades	None
Asymmetry of intraocular pressure	None
Esotropia	None
Inward turning cross eyed	None
Vogt striae	None
Vertical stromal lines	None
Corneal striae	None
Vogt's striae	None
Hemianopsia	None
Hemianopia	None
Iris coloboma	None
Coloboma of the iris	None
Coloboma of iris	None
Keyhole iris	None
Cat eye	None
Vitreous snowballs	None
Conjunctival vascular congestion	None
Conjunctival hyperemia	None
Conjunctival hyperaemia	None
Conjunctival injection	None
Retinal infarction	None
Progressive vision loss	None
Loss of visual acuity	None
Visual loss, progressive	None
Slowly progressive visual loss	None
Progressive visual loss	None
Vision loss, progressive	None
Progressive loss of vision	None
Progressive visual impairment	None
Progressive visual acuity loss	None
Decreased visual acuity, progressive	None
Undetectable electroretinogram	None
Undetectable ERG	None
Extinguished electroretinogram	None
No light-evoked response on electroretinogram	None
Extinction of electroretinogram	None
Abolished electroretinogram	None
Absent electroretinogram	None
Eye muscle paralysis	None
Paralysis of extraocular eye movement	None
Ophthalmoplegia	None
Ectopic fovea	None
Ectopic macula	None
Pinhole visual acuity 0.6 LogMAR	None
Paravenous chorioretinal atrophy	None
Macular telangiectasia	None
Juxtafoveal telangiectasia	None
Parafoveal telangiectasia	None
Abnormal optical coherence tomography	None
Altitudinal visual field defect	None
Abnormality of macular pigmentation	None
Macular pigmentary changes	None
Polymorphous posterior corneal dystrophy	None
Foveal atrophy	None
Abnormality of the outer white part of eyeball	None
Abnormal sclera morphology	None
Abnormality of the sclera	None
Abnormally small globe of eye	None
Decreased size of eyeball	None
Microphthalmia	None
Decreased size of globe of eye	None
Abnormally small eyeball	None
Microphthalmos	None
Nanophthalmos	None
Crossed asymmetry of flash visual evoked potentials	None
Asymmetrical distribution of flash visual evoked potentials	None
Severe farsightedness	None
Severe long-sightedness	None
High hypermetropia	None
High hyperopia	None
High-grade hypermetropia	None
Macular coloboma	None
Coloboma of the macula	None
Saccadic pursuit movements	None
Saccadic slow pursuit	None
Saccadic smooth pursuit	None
Abnormal Descemet membrane morphology	None
Abnormality of Descemet's membrane	None
Retinal cavernous angioma	None
Retinal cavernous hemangioma	None
Retinal cavernous haemangioma	None
Pinhole visual acuity 0.8 LogMAR	None
Abnormal optic disc morphology	None
Absent/underdeveloped fovea	None
Aplasia/Hypoplasia of the fovea	None
Horizontal jerk nystagmus	None
Retinitis pigmentosa inversa	None
Central retinitis pigmentosa	None
Chorioretinal abnormality	None
Abnormal chorioretinal morphology	None
Central heterochromia	None
Ring iris heterochromia	None
Abnormal trabecular meshwork morphology	None
Abnormality of the trabecular meshwork	None
Vitreous strands	None
Mixed astigmatism	None
Branch retinal artery occlusion	None
Arcus senilis	None
Arcus lipoidis	None
Corneal arcus	None
Anterior embryotoxon	None
Arcus juvenilis	None
Gerontoxon	None
Corneal annulus	None
Retinal nonattachment	None
Congenital retinal non-attachment	None
Oblique astigmatism	None
Superior oblique muscle restriction	None
Divergence nystagmus	None
Progressive cataract	None
Cataract, progressive	None
Nodular corneal dystrophy	None
Dichromacy	None
Constant exotropia	None
Lacrimal pump failure	None
Sclerocornea	None
Hardening of skin and connective tissue	None
Difficulty adjusting to changes in luminance	None
Grouped congenital hypertrophy of retinal pigment epithelium	None
Bear track congenital hypertrophy of retinal pigment epithelium	None
Total vision loss	None
Legal blindness	None
Blindness	None
Speckled corneal dystrophy	None
Vertical incomitant strabismus	None
True distance exotropia	None
Conjunctivitis	None
Conjunctivitis, recurrent	None
Pink eye	None
Abnormal superior rectus muscle physiology	None
Spontaneous lens capsule rupture	None
Abnormality of zinn's membrane	None
Abnormality of the suspensory ligament of lens	None
Abnormal suspensory ligament of lens morphology	None
Zonule of zinn abnormality	None
Ciliary zonule abnormality	None
Congruous hemianopsia	None
Congruous homonymous hemianopia	None
Medial rectus muscle weakness	None
Dropping of one upper eyelid	None
Unilateral ptosis	None
Light induced retinopathy	None
Solar retinitis	None
Laser pointer-induced retinopathy	None
Photic retinopathy	None
Solar retinopathy	None
Small yellow foveal lesion with surrounding grey zone	None
Laser pointer-induced maculopathy	None
Small yellow foveal lesion with surrounding gray zone	None
Drooping of both upper eyelids	None
Bilateral ptosis	None
Compensatory head posture	None
Reduced number of corneal endothelial cells	None
Nystagmus-induced head nodding	None
Chorioretinal hypopigmentation	None
Ultra-low vision with retained motion projection	None
Abnormal amplitude of dark-adapted dim flash electroretinogram	None
Aplasia/Hypoplasia of the iris	None
Absent/underdeveloped iris	None
Absent/small iris	None
Persistent pupillary membrane	None
Brown anomaly	None
Brown syndrome	None
Abnormal retinal morphology on macular OCT	None
Congenital stationary night blindness with normal fundus	None
Ultra-low vision	None
Mild hypermetropia	None
Mild hyperopia	None
Anterior chamber cyst	None
Hypodeviation	None
Choriocapillaris atrophy	None
Eye drop	None
Palpebral ptosis	None
Eyelid ptosis	None
Ptosis	None
Drooping upper eyelid	None
Blepharoptosis	None
Pinhole visual acuity 1.0 LogMAR	None
Hyperdeviation	None
Optic disc pit	None
Optic nerve pit	None
Optic pit	None
Difficulties with night vision	None
Poor night vision	None
Night blindness	None
Nyctalopia	None
Night-blindness	None
Retinal cotton wool spot	None
Lenticonus	None
Reduced ERG	None
Flattened or absent electroretinogram	None
Decreased amplitudes on flash visual electroretinogram	None
Decreased electroretinogram	None
Decreased electroretinogram amplitude	None
Decreased electroretinogram response	None
Reduced electroretinogram	None
Decreased light- and dark-adapted electroretinogram amplitude	None
Reduced or abolished electroretinogram	None
Decreased ERG amplitude	None
Retinal pigmented bone spicules	None
Bone corpuscle fundus pigmentation	None
Retinal 'bone corpuscle' pigmentation	None
Retinal bone corpuscle pigmentation	None
Fundus with peripheral bony spicules	None
Bone spicule pigmentation of the retina	None
Saccular conjunctival dilatations	None
Saccular conjunctival aneurysms	None
Undetectable light- and dark-adapted electroretinogram	None
Absent cone and rod functions by electroretinogram	None
Absent rod-and cone-mediated responses on ERG	None
Asymmetry of the corneas	None
Corneal asymmetry	None
Abnormal Esterman grid perimetry test	None
Vestibular nystagmus	None
Albinism, Ocular	None
Absent pigmentation in the eye	None
Ocular albinism	None
Peripheral vitreous opacities	None
Abnormality of eye blood vessels	None
Abnormality of the vasculature of the eye	None
Abnormality morphology of the macular vasculature	None
Abnormality of macular vasculature	None
Optic nerve atrophy	None
Optic atrophy	None
Optic-nerve degeneration	None
Retinal disease	None
Anomaly of the retina	None
Abnormality of the retina	None
Abnormal retinal morphology	None
Retina issue	None
Abnormal retina	None
Absent/underdeveloped lens	None
Absent/small lens	None
Aplasia/Hypoplasia of the lens	None
Macular cotton wool spot	None
Abnormal best corrected visual acuity test	None
Anterior chamber cells grade 2+	None
Dense posterior cortical cataract	None
Perifoveal ring of hyperautofluorescence	None
Macular degeneration	None
Pigmented macular degeneration	None
Basic constant exotropia	None
Basic (constant) exotropia	None
Glaucomatous visual field defect	None
Peripheral vitreoretinal degeneration	None
Retinal tear	None
Retinal perforation	None
Torn retina	None
Internal ophthalmoplegia	None
Juxtafoveal choroidal neovascularization	None
Gelatinous drop-like dystrophic cornea	None
Best corrected visual acuity 0.4 LogMAR	None
Retinoschisis	None
Retinal peau d'orange	None
Congenital Horner syndrome	None
Abnormality of ocular abduction	None
Congruous heteronymous hemianopia	None
Choroidal hyperpermeability	None
Choroidal vascular hyperpermeability	None
Choroidal neovascularization	None
Choroidal neovascular membrane	None
Abnormal pupillary light reflex	None
Hypoplasia of the ciliary body	None
Absent iris	None
Aniridia	None
Multifocal subretinal deposits	None
Abnormal fundus fluorescein angiography	None
Superior rectus muscle underaction	None
Anterior chamber malformation	None
Anterior segment developmental abnormality	None
Ocular anterior segment dysgenesis	None
Anterior chamber mesodermal anomalies	None
Anterior segment mesencyhmal dysgenesis	None
Anterior segment ocular dysgenesis	None
Anterior chamber cleavage defect	None
Anterior segment dysgenesis	None
Anterior chamber cleavage disorder	None
Amaurosis fugax	None
Exophoria	None
Crystalline corneal dystrophy	None
Mild constriction of peripheral visual field	None
Mild peripheral visual field loss	None
Aplasia/Hypoplasia affecting the anterior segment of the eye	None
Progressive drooping of upper eyelid	None
Progressive ptosis	None
Multiple bilateral CHRPE	None
Multiple bilateral congenital hypertrophy of retinal pigment epithelium	None
Saccadic oscillation	None
Saccadic oscillations	None
Color blindness	None
Colour blindness	None
Dyschromatopsia	None
Decreased Arden ratio of EOG	None
Decreased Arden ratio of electrooculogram	None
Central opacification of the cornea	None
Macrosquare-wave jerks	None
Choroidal melanoma	None
Focal sub-RPE deposits	None
Foveoschisis	None
Retinoschisis involving the fovea	None
Preretinal hemorrhage	None
Preretinal haemorrhage	None
Preretinal heme	None
Abnormal amplitude of dark-adapted bright flash electroretinogram	None
Cornea plana	None
Flat cornea	None
Exudative vitreoretinopathy	None
Lens coloboma	None
Hiker's feet	None
Abnormal hand morphology	None
Abnormal shape of hand	None
Hyperkeratosis, palmoplantar, focal friction-related	None
Focal friction-related palmoplantar hyperkeratosis	None
Structural foot deformity	None
Medial rotation of the medial malleolus	None
Minor feet anomalies	None
Abnormality of the plantar skin of foot	None
Congenital symmetrical palmoplantar keratosis	None
Talipes equinovalgus	None
Equinovalgus deformity	None
Hockey-stick palmar crease	None
Hockey-stick crease	None
Broad hand	None
Broad palm	None
Broad hands	None
Wide palm	None
Patchy palmoplantar hyperkeratosis	None
Palmoplantar keratoderma, patchy	None
Patchy palmoplantar keratoderma	None
Restricted or repetitive behaviors or interests	None
Cerebrospinal fluid pleocytosis	None
CSF pleocytosis	None
Increased leukocyte count in CSF	None
Focal cortical dysplasia type I	None
Abnormal serine levels in cerebrospinal fluid	None
Abnormal CSF serine concentration	None
Extreme thirst	None
Polydipsia	None
Moyamoya phenomenon	None
Gastric neurofibroma	None
Abnormal rituals	None
Abnormal autonomic nervous system morphology	None
