Inguinal hernia	HP:0000023
Polymorphic vesicular eruption	None
Piebald skin depigmentation	None
Piebaldism	None
White hair	None
Patchy hypopigmentation	None
Spotty hypopigmentation	None
Spotty decreased pigmentation	None
Patchy depigmentation	None
Convex contour of sole	None
Hypopigmentation	None
Patchy lightened skin	None
Hypopigmentation of the skin	None
Hypopigmented skin	None
Skin hypopigmentation	None
Excessive skin wrinkling on back of hands and fingers	None
Excessive skin wrinkling on dorsum of hands and fingers	None
Reduced epidermal keratin 5 protein expression	None
Deep dermatophytosis	None
Flushing	None
Myxoid subcutaneous tumors	None
Myxoid subcutaneous tumours	None
Palmoplantar hyperhidrosis	None
Excessive sweating of palms and soles	None
Hyperhidrosis of palms and soles	None
High anterior hairline	None
High frontal hairline	None
Atopic dermatitis, chronic	None
Baby eczema	None
Infantile eczema	None
Atopic eczema	None
Dermatitis, Atopic	None
Atopic dermatitis	None
Prurigo Besnier	None
Neurodermatitis	None
Allergic eczema	None
Eyelid nodules	None
Nodular changes affecting the eyelids	None
Aplasia of upper eyelashes	None
Agenesis of upper eyelashes	None
Failure of development of upper eyelashes	None
Atrichia of upper eyelashes	None
Absent upper eyelashes	None
Dermatoglyphic abnormalities	None
Abnormal fingerprints	None
Abnormal dermatoglyphics	None
Fungal infection of the nail	None
Chronic monilial nail infection	None
Eruptive vellus hair cyst	None
Hyperconvex toenail	None
Freckles in groin region	None
Inguinal freckling	None
Interdigital loops	None
Digital ulcer	None
Decreased number of sweat glands	None
Decreased sweat pores	None
Decreased sweat glands	None
Dermal microfilariae	None
Dermal microfilaria	None
Perioral radial furrowing	None
Upper lip pit	None
Increased groin pigmentation with raindrop depigmentation	None
Corn	None
Clavus	None
Focal intractable plantar hyperkeratosis	None
Heloma	None
Nevus anemicus	None
Naevus anaemicus	None
Pruritis on breast	None
Absence of sebaceous glands	None
Absent sebaceous glands	None
COVID fingers	None
COVID finger	None
Pseudo-chilblains on fingers	None
Anhidrosis	None
Anhydrosis	None
Lack of sweating	None
Sweating dysfunction	None
Sudomotor dysfunction	None
Fordyce angiokeratoma	None
Palmar and plantar keratoderma	None
Thickening of palms and soles	None
Palmoplantar keratoderma	None
Hair sulphur content reduced	None
Reduced hair sulfur content	None
Hair sulfur content reduced	None
Blistering, generalized	None
Blisters	None
Skin bullae	None
Skin blisters	None
Blistering, generalised	None
Abnormal blistering of the skin	None
Blister	None
Freckling	None
Oral cavity teleangiectasia	None
Angioectasias of the oral cavity	None
Spider veins of the mouth	None
Spider veins of the oral cavity	None
Angioectasias of the mouth	None
Oral cavity telangiectasia	None
Reduced epidermal keratin protein expression	None
Cutaneous leiomyomas	None
Cutaneous leiomyoma	None
Cutaneous leiomyomata	None
Ciliary trichomegaly of upper eyelashes	None
Increased length of upper eyelashes	None
Long upper eyelashes	None
Spider veins of the oral mucosa	None
Telangiectasia of the oral mucous membrane	None
Angioectasia of the oral mucosa	None
Angioectasia of the oral mucous membrane	None
Telangiectasia of the oral mucosa	None
Cyanosis	None
Blue discoloration of the skin	None
Striae	None
Striae atrophicae	None
Stretch marks	None
Purplish striae	None
Striae distensae	None
Striae cutis distensae	None
Linear Hyperpigmentation along Blaschko's lines	None
Poikiloderma	None
Peripheral schwannoma	None
Abnormal epidermal protein expression	None
Sebaceous hyperplasia	None
Palmar fingernail	None
Volar fingernail	None
Ventral fingernail	None
Onychomadesis	None
Vascular abnormalities restricted to skin	None
Vascular skin abnormality	None
Skin vascular malformation	None
Silvery-gray hair	None
Silver-gray hair colour	None
Silver-gray hair	None
Silver-gray hair color	None
Palmoplantar psoriasis	None
Palmoplantar scaling skin	None
Multiple palm lines	None
Multiple palmar creases	None
Nail pitting	None
Nail pits	None
Pitted nails	None
Elevated terminal:vellus ratio	None
Abnormal sebaceous gland morphology	None
Subcutaneous spheroids	None
Abnormality of skin physiology	None
Stork bite	None
Salmon patch	None
Angel's kiss	None
Nevus flammeus nuchae	None
Port-wine stain on neck	None
Acral blistering	None
Sparse facial hair	None
Disseminated cutaneous warts	None
Renal neurofibroma	None
Punctate palmoplantar hyperkeratosis	None
Persistence of fingerpads	None
Persistent foetal fingertip pads	None
Persistent fetal fingertip pads	None
Prominent fingertip pads	None
Prominent finger pads	None
Increased follicular density	None
Increased hair density	None
Thick hair	None
Abnormally loose or hyperelastic skin	None
Abnormally lax or hyperextensible skin	None
Abnormally loose or stretchable skin	None
Nevus flammeus of the forehead	None
Port-wine stain on forehead	None
Decreased dermal collagen	None
Yellow-orange papule	None
Yellow papule	None
Pterygia	None
Pterygium	None
Mediosternal, longitudinal streak of hypopigmentation	None
Mechanic's hands	None
Congenital ichthyosis	None
Ichthyosis, congenital	None
Congenital ichthyosiform erythroderma	None
Poorly formed palmar creases	None
Shallow palm line	None
Hypoplastic palmar creases	None
Shallow palmar creases	None
Decreased palmar creases	None
Generalised abnormality of skin	None
Generalized abnormality of skin	None
Pyramidal skinfold extending from the base to the top of the nails	None
White part of hair above forehead	None
White forelock	None
Poliosis of forelock hair	None
Poliosis of anterior hair	None
Focal hyperextensible skin	None
Psoriasiform dermatitis	None
Psoriasis	None
Genital blistering	None
Keratoacanthoma	None
Patchy alopecia	None
Alopecia areata	None
Patchy baldness	None
Chromhidrosis	None
Multiple birthmarks	None
Multiple flat light-brown marks on skin	None
Multiple cafe-au-lait spots	None
Spotty hyperpigmentation	None
Patchy hyperpigmentation	None
Spotty increased pigmentation	None
Hair loss	None
Alopecia	None
Infundibular cyst	None
Epidermoid cyst	None
Keratin cyst	None
Sebaceous cyst	None
Epidermoid cysts	None
Epidermal cyst	None
Epidermal inclusion cyst	None
Reduced reticular lamina anchoring fibril density	None
Onycholysis of distal fingernails	None
Detachment of outermost fingernails	None
Diffuse skin atrophy	None
Neutrophilic infiltration of the skin	None
Skin detachment	None
Epidermal detachment	None
Skin sloughing	None
Detached skin	None
Generalized hyperpigmentation	None
Generalised hyperpigmentation	None
Alopecia totalis	None
Total alopecia	None
Premature hair greying	None
Premature greying of hair	None
Premature hair graying	None
Early greying	None
Premature graying of the hair	None
Early graying	None
Premature graying of hair	None
Premature greying	None
Premature greying of the hair	None
Premature graying	None
Recurrent cutaneous abscess formation	None
Anetoderma	None
Dysseborrheic dermatitis	None
Seborrheic dermatitis	None
Seborrheic eczema	None
Seborrhea	None
Early balding	None
Heliotrope erythema	None
Heliotrope rash	None
Prominent eyelashes	None
Thick eyelashes	None
Redundant skin on fingers	None
Extra skin on fingers	None
Aplastic nails	None
Absent nails	None
Anonychia	None
Tumor of the skin	None
Tumour of the skin	None
Dermatological tumors	None
Skin tumours	None
Dermatological tumours	None
Neoplasia of the skin	None
Skin cancer (non-melanoma)	None
Neoplasm of the skin	None
Skin tumors	None
Skin cancer	None
Melanonychia	None
Papules	None
Papule	None
Skin papules	None
Abnormality of hair color	None
Abnormality of hair pigmentation	None
Abnormality of hair colour	None
Absent dermoepidermal hemidesmosomes	None
Progressive hypotrichosis	None
Nail bed haemorrhage	None
Nail bed hemorrhage	None
Prominent scalp veins	None
Aplasia cutis congenita of midline scalp vertex	None
Hairshafts with longitudinal grooves	None
Skin biopsy: collagen IV antibody staining abnormal or absent	None
Reduced epidermal collagen IV protein expression	None
Stiff skin	None
Skin induration	None
Indurated skin	None
Longitudinally grooved fingernails	None
Ridged fingernails	None
Ridged fingernail	None
High posterior hairline	None
High hairline at back of head	None
Scaly skin	None
flaking skin	None
peeling skin	None
Scaling skin	None
Desquamation	None
Congenital exfoliative erythroderma	None
Solar urticaria	None
Macular telangiectasia	None
Juxtafoveal telangiectasia	None
Parafoveal telangiectasia	None
Reduction in the number of scalp follicles	None
Reduced amount of scalp hair	None
Thinning scalp hair	None
Reduced/lack of hair on scalp	None
Hypotrichosis on scalp	None
Sparse scalp hair	None
Scalp hypotrichosis	None
Thin scalp hair	None
Decreased number of scalp follicles	None
Plantar crease between first and second toes	None
Nail psoriasis	None
Male pattern baldness	None
Frontal balding	None
Perifollicular fibrosis	None
Acanthosis	None
Thickening of upper layer of skin	None
Acanthotic epidermis	None
Epidermal hyperplasia	None
Epidermal acanthosis	None
Tufted hairs	None
Erythema chronicum migrans	None
Erythema migrans	None
Mixed hypo- and hyperpigmentation of the skin	None
Underdeveloped thumbnail	None
Hypoplastic thumbnail	None
Small thumbnail	None
Perifolliculitis	None
Perifollicular inflammation	None
Palmoplantar erythema	None
Plantar edema	None
Plantar oedema	None
Mottled pigmentation of photoexposed areas	None
Hiker's feet	None
Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes	None
Numerous congenital melanocytic nevi	None
Diffuse telangiectasia	None
Diffuse telangiectases	None
Telangiectases, random body distribution	None
Cauliflower deformity of dermal collagen fibrils	None
Generalized papillary lesions	None
Generalised papillary lesions	None
Bleeding below the skin	None
Subcutaneous haemorrhage	None
Subcutaneous hemorrhage	None
Kerion	None
Curly hair	None
Recurrent cutaneous fungal infections	None
Dermatoglyphic variants	None
Hypohidrotic ectodermal dysplasia	None
Open skin sore	None
Skin ulcer	None
Periauricular fistulas	None
Pits around the ear	None
Periauricular sinus	None
Periauricular skin pits	None
Periauricular pits	None
Periauricular earpits	None
Diaphoresis	None
Hyperhidrosis	None
Sweating, increased	None
Profuse sweating	None
Sweating profusely	None
Increased sweating	None
Sweating	None
Excessive sweating	None
Oral blistering	None
Bullae of oral mucosa	None
Oral mucosal blisters	None
Blisters of mouth	None
Blebs of oral mucosa	None
Oral mucosa blisters	None
Abnormal cutaneous collagen fibril morphology	None
Purulent drainage from skin	None
Skin writing	None
Dermatographism	None
Dermographism	None
Dermatographic urticaria	None
Palmar hyperkeratosis	None
Localized abnormal hair growth	None
Localized hirsutism	None
Localised hirsutism	None
Localised abnormal hair growth	None
Irregular hyperpigmentation	None
Cardiac neurofibroma	None
Flexural lichenification	None
Nail bed telangiectases	None
Nail bed telangiectasia	None
Teleangiectasia of the skin	None
Telangiectasia of the skin	None
Telogen effluvium	None
Abnormal dermoepidermal junction morphology	None
Onycholysis of fingernails	None
Detachment of fingernails	None
Onycholysis of fingernail	None
Dermal papillary IgA deposition	None
Granular IgA deposits at the dermal papillae	None
Reduced epidermal kindlin-1 expression	None
Hypopigmented eyebrow	None
Depigmented eyebrow	None
Grey eyebrow	None
Blonde eyebrow	None
White eyebrow	None
Pale eyebrow	None
Papillary dermal edema	None
Bullous congenital ichthyosiform erythroderma	None
Epidermolytic hyperkeratosis	None
Congenital bullous ichthyosiform erythroderma	None
Neonatal wrinkled skin of hands and feet	None
Wrinkled skin of hands and feet in newborn	None
Plantar warts	None
Parathyroid Cancer	None
Parathyroid carcinoma	None
Soft tissue neoplasm	None
Cerebral germinoma	None
Clear cell renal cell carcinoma	None
Nonpapillary renal cell carcinoma	None
Myxoid subcutaneous tumors	None
Myxoid subcutaneous tumours	None
Leukemia	None
Leukaemia	None
Blood cancer	None
Unilateral vestibular schwannoma	None
Neoplasia of the pleura	None
Bronchial papilloma	None
Ear tumour	None
Neoplasm of the ear	None
Ear tumor	None
Gastric carcinoid tumor	None
ACTH-producing pituitary adenoma	None
Pituitary corticotropic cell adenoma	None
Corticotropin-secreting pituitary adenoma	None
Multiple meningiomata	None
Multifocal meningiomata	None
Multiple meningiomas	None
Nervous tissue neoplasm	None
Bowel hemangioma	None
Intestinal hemangioma	None
Intestinal hemangiomas	None
Glomeruloid hemangioma	None
Neoplasm of the adrenal medulla	None
Medullar adrenal neoplasia	None
Glomus vagale tumour	None
Vagal nerve tumors	None
Vagal nerve tumours	None
Glomus vagale paraganglioma	None
Glomus vagale tumor	None
Vagal paraganglioma	None
Tumors of striated muscle	None
Tumours of striated muscle	None
Neoplasm of striated muscle	None
Choroid plexus papilloma	None
Pituitary microadenoma	None
Non-secretory adrenal adenoma	None
Non-secretory adrenocortical adenoma	None
Eye tumor	None
Neoplasm of the eye	None
Neoplasia of the eye	None
Eye tumour	None
Conjunctival hamartoma	None
Malignant connective tissue tumor	None
Cancer of connective tissue	None
